station,date,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX,country,latitude,longitude,elevation,location,geometry
USC00027619,2017-01-01T00:00:00,18.0,1.0,19.0,308.0,143.0,22.0,1.1,112.0,1600.0,,,8.07,67.3,83.9,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2018-01-01T00:00:00,29.0,5.0,18.0,299.0,130.0,24.0,2.3,109.0,1300.0,,,16.15,66.7,82.6,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2019-01-01T00:00:00,35.0,7.0,39.0,279.0,118.0,20.0,2.0,109.0,2092.0,,,19.25,65.0,81.7,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2020-01-01T00:00:00,14.0,3.0,31.0,297.0,173.0,20.0,1.25,109.0,1836.0,,,7.12,67.5,85.3,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2021-01-01T00:00:00,31.0,5.0,38.0,303.0,139.0,25.0,1.65,113.0,1749.0,,,17.56,66.4,83.8,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2022-01-01T00:00:00,29.0,4.0,45.0,273.0,128.0,21.0,1.62,109.0,1641.0,,,16.52,65.3,81.5,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2023-01-01T00:00:00,22.0,1.0,,,,,1.75,,,,,10.75,,,GH,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USW00093026,2015-01-01T00:00:00,30.0,1.0,,,,,2.02,,2311.0,,,12.58,,,GH,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2016-01-01T00:00:00,30.0,2.0,86.0,290.0,102.0,13.0,1.75,109.0,,,,13.5,63.2,80.8,GH,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2017-01-01T00:00:00,21.0,3.0,57.0,293.0,116.0,17.0,1.15,109.0,2167.0,,,9.53,64.4,81.9,GH,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2018-01-01T00:00:00,32.0,3.0,82.0,272.0,111.0,15.0,1.16,105.0,2065.0,,,13.93,63.4,79.9,GH,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2019-01-01T00:00:00,32.0,4.0,70.0,252.0,103.0,10.0,2.19,103.0,2877.0,,,16.29,61.7,77.9,GH,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2023-01-01T00:00:00,20.0,1.0,89.0,263.0,122.0,12.0,1.75,107.0,,,,6.81,63.2,80.7,GH,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
UY000001001,1995-01-01T00:00:00,41.0,14.0,,,,,3.11,,,,,34.88,,,GH,-30.12,-57.08,30.0,PASO DEL LEON,POINT (-6354116.534480055 -3497545.782867451)
UY000001001,1996-01-01T00:00:00,49.0,14.0,,,,,7.32,,,,,49.43,,,GH,-30.12,-57.08,30.0,PASO DEL LEON,POINT (-6354116.534480055 -3497545.782867451)
UY000001019,1995-01-01T00:00:00,57.0,13.0,,,,,3.15,,,,,44.41,,,GH,-30.3,-56.95,100.0,BERNABE RIVERA,POINT (-6339645.00067693 -3520616.2235189)
UY000001019,1996-01-01T00:00:00,59.0,15.0,,,,,5.55,,,,,50.24,,,GH,-30.3,-56.95,100.0,BERNABE RIVERA,POINT (-6339645.00067693 -3520616.2235189)
UY000001021,1995-01-01T00:00:00,33.0,8.0,,,,,2.68,,,,,23.39,,,GH,-30.3,-56.8,120.0,EL TOPADOR,POINT (-6322947.077057938 -3520616.2235189)
UY000001021,1996-01-01T00:00:00,46.0,12.0,,,,,6.34,,,,,38.7,,,GH,-30.3,-56.8,120.0,EL TOPADOR,POINT (-6322947.077057938 -3520616.2235189)
UY000001035,1995-01-01T00:00:00,44.0,10.0,,,,,2.24,,,,,27.24,,,GH,-30.4,-56.58,190.0,COLONIA RIVERA,POINT (-6298456.789083418 -3533451.610927057)
UY000001035,1996-01-01T00:00:00,53.0,12.0,,,,,5.35,,,,,47.52,,,GH,-30.4,-56.58,190.0,COLONIA RIVERA,POINT (-6298456.789083418 -3533451.610927057)
UY000001040,1995-01-01T00:00:00,52.0,12.0,,,,,3.35,,,,,40.98,,,GH,-30.4,-57.47,101.0,TOMAS GOMENSORO,POINT (-6397531.135889432 -3533451.610927057)
UY000001040,1996-01-01T00:00:00,56.0,15.0,,,,,5.59,,,,,49.84,,,GH,-30.4,-57.47,101.0,TOMAS GOMENSORO,POINT (-6397531.135889432 -3533451.610927057)
UY000001044,1995-01-01T00:00:00,61.0,13.0,,,,,3.86,,,,,45.98,,,GH,-30.43,-57.07,100.0,PASO FARIAS,POINT (-6353003.339572122 -3537304.8139486765)
UY000001044,1996-01-01T00:00:00,54.0,13.0,,,,,4.65,,,,,50.91,,,GH,-30.43,-57.07,100.0,PASO FARIAS,POINT (-6353003.339572122 -3537304.8139486765)
UY000001047,1995-01-01T00:00:00,58.0,14.0,,,,,3.19,,,,,49.76,,,GH,-30.45,-56.77,115.0,JAVIER DE  VIANA,POINT (-6319607.492334141 -3539874.2809089962)
UY000001047,1996-01-01T00:00:00,62.0,16.0,,,,,5.59,,,,,57.76,,,GH,-30.45,-56.77,115.0,JAVIER DE  VIANA,POINT (-6319607.492334141 -3539874.2809089962)
UY000001048,1995-01-01T00:00:00,42.0,10.0,,,,,2.68,,,,,31.89,,,GH,-30.48,-56.67,120.0,TARUMAN,POINT (-6308475.543254814 -3543729.480102151)
UY000001048,1996-01-01T00:00:00,49.0,12.0,,,,,4.49,,,,,46.81,,,GH,-30.48,-56.67,120.0,TARUMAN,POINT (-6308475.543254814 -3543729.480102151)
UY000001054,1995-01-01T00:00:00,54.0,14.0,,,,,4.96,,,,,45.94,,,GH,-30.57,-57.68,70.0,COLONIA PALMA,POINT (-6420908.2289560195 -3555302.2855375586)
UY000001054,1996-01-01T00:00:00,52.0,12.0,,,,,5.04,,,,,45.5,,,GH,-30.57,-57.68,70.0,COLONIA PALMA,POINT (-6420908.2289560195 -3555302.2855375586)
UY000001062,1995-01-01T00:00:00,53.0,10.0,,,,,2.95,,,,,36.93,,,GH,-30.58,-56.88,132.0,CUARO,POINT (-6331852.636321401 -3556588.821652152)
UY000001062,1996-01-01T00:00:00,60.0,13.0,,,,,8.07,,,,,53.9,,,GH,-30.58,-56.88,132.0,CUARO,POINT (-6331852.636321401 -3556588.821652152)
UY000001066,1996-01-01T00:00:00,55.0,14.0,,,,,4.8,,,,,49.25,,,GH,-30.52,-56.52,170.0,COLONIA PINTADO,POINT (-6291777.619635822 -3548871.6128359647)
UY000001082,1995-01-01T00:00:00,53.0,12.0,,,,,2.95,,,,,41.22,,,GH,-30.62,-56.63,222.0,CERRO AMARILLO,POINT (-6304022.763623082 -3561736.3069271203)
UY000001082,1996-01-01T00:00:00,65.0,14.0,,,,,4.92,,,,,55.39,,,GH,-30.62,-56.63,222.0,CERRO AMARILLO,POINT (-6304022.763623082 -3561736.3069271203)
UY000001084,1995-01-01T00:00:00,43.0,8.0,,,,,2.01,,,,,26.46,,,GH,-30.65,-56.38,190.0,GUAYUBIRA,POINT (-6276192.890924764 -3565598.330621364)
UY000001084,1996-01-01T00:00:00,50.0,9.0,,,,,4.84,,,,,42.05,,,GH,-30.65,-56.38,190.0,GUAYUBIRA,POINT (-6276192.890924764 -3565598.330621364)
UY000001086,1996-01-01T00:00:00,52.0,14.0,,,,,3.27,,,,,42.54,,,GH,-30.65,-56.17,70.0,CHARQUEADA,POINT (-6252815.797858177 -3565598.330621364)
UY000001092,1995-01-01T00:00:00,65.0,17.0,,,,,4.53,,,,,54.06,,,GH,-30.73,-56.32,147.0,BALTASAS BRUM,POINT (-6269513.721477168 -3575902.9827478076)
UY000001092,1996-01-01T00:00:00,58.0,17.0,,,,,5.16,,,,,65.39,,,GH,-30.73,-56.32,147.0,BALTASAS BRUM,POINT (-6269513.721477168 -3575902.9827478076)
UY000001094,1995-01-01T00:00:00,62.0,13.0,,,,,3.15,,,,,47.28,,,GH,-30.77,-57.03,163.0,DIEGO LAMAS,POINT (-6348550.559940392 -3581058.5472330092)
UY000001094,1996-01-01T00:00:00,64.0,15.0,,,,,4.06,,,,,49.92,,,GH,-30.77,-57.03,163.0,DIEGO LAMAS,POINT (-6348550.559940392 -3581058.5472330092)
UY000001115,1995-01-01T00:00:00,60.0,14.0,,,,,4.88,,,,,47.28,,,GH,-30.8,-56.77,150.0,PASO CAMPAMENTO,POINT (-6319607.492334141 -3584926.6409528134)
UY000001115,1996-01-01T00:00:00,66.0,18.0,,,,,4.29,,,,,51.14,,,GH,-30.8,-56.77,150.0,PASO CAMPAMENTO,POINT (-6319607.492334141 -3584926.6409528134)
UY000001120,1995-01-01T00:00:00,65.0,14.0,,,,,3.15,,,,,45.04,,,GH,-30.78,-56.25,200.0,CATALAN GRANDE,POINT (-6261721.357121638 -3582347.7764215483)
UY000001120,1996-01-01T00:00:00,58.0,16.0,,,,,3.54,,,,,50.04,,,GH,-30.78,-56.25,200.0,CATALAN GRANDE,POINT (-6261721.357121638 -3582347.7764215483)
UY000001139,1995-01-01T00:00:00,61.0,17.0,,,,,3.39,,,,,48.7,,,GH,-30.87,-56.38,302.0,MEMESES,POINT (-6276192.890924764 -3593956.9385444927)
UY000001139,1996-01-01T00:00:00,66.0,12.0,,,,,3.31,,,,,50.24,,,GH,-30.87,-56.38,302.0,MEMESES,POINT (-6276192.890924764 -3593956.9385444927)
UY000001141,1995-01-01T00:00:00,47.0,10.0,,,,,2.36,,,,,31.02,,,GH,-30.88,-56.37,220.0,CATALAN CHICO,POINT (-6275079.696016831 -3595247.5244041295)
UY000001141,1996-01-01T00:00:00,49.0,11.0,,,,,4.49,,,,,41.57,,,GH,-30.88,-56.37,220.0,CATALAN CHICO,POINT (-6275079.696016831 -3595247.5244041295)
UY000001147,1995-01-01T00:00:00,65.0,20.0,,,,,4.84,,,,,51.06,,,GH,-30.91,-55.55,180.0,E.M. RIVERA,POINT (-6183797.713566347 -3599120.0984971197)
UY000001147,1996-01-01T00:00:00,65.0,13.0,,,,,3.23,,,,,48.82,,,GH,-30.91,-55.55,180.0,E.M. RIVERA,POINT (-6183797.713566347 -3599120.0984971197)
UY000001153,1995-01-01T00:00:00,59.0,14.0,,,,,4.61,,,,,51.38,,,GH,-30.98,-57.52,95.0,TERMAS DEL ARAPEY,POINT (-6403097.110429097 -3608160.8764465414)
UY000001153,1996-01-01T00:00:00,58.0,19.0,,,,,4.13,,,,,49.9,,,GH,-30.98,-57.52,95.0,TERMAS DEL ARAPEY,POINT (-6403097.110429097 -3608160.8764465414)
UY000001159,1995-01-01T00:00:00,57.0,17.0,,,,,7.48,,,,,55.0,,,GH,-31.03,-56.87,160.0,SEQUEIRA,POINT (-6330739.441413468 -3614622.675264091)
UY000001159,1996-01-01T00:00:00,60.0,12.0,,,,,2.76,,,,,41.42,,,GH,-31.03,-56.87,160.0,SEQUEIRA,POINT (-6330739.441413468 -3614622.675264091)
UY000001162,1995-01-01T00:00:00,37.0,9.0,,,,,6.93,,,,,44.29,,,GH,-31.02,-56.57,180.0,GUAVIYU DE ARAPEY,POINT (-6297343.594175486 -3613330.041647739)
UY000001162,1996-01-01T00:00:00,58.0,13.0,,,,,5.28,,,,,47.13,,,GH,-31.02,-56.57,180.0,GUAVIYU DE ARAPEY,POINT (-6297343.594175486 -3613330.041647739)
UY000001165,1995-01-01T00:00:00,59.0,15.0,,,,,3.94,,,,,49.29,,,GH,-30.98,-56.2,248.0,SARANDI DE ARAPEY,POINT (-6256155.382581975 -3608160.8764465414)
UY000001165,1996-01-01T00:00:00,66.0,18.0,,,,,3.23,,,,,50.16,,,GH,-30.98,-56.2,248.0,SARANDI DE ARAPEY,POINT (-6256155.382581975 -3608160.8764465414)
UY000001174,1995-01-01T00:00:00,52.0,12.0,,,,,3.27,,,,,39.45,,,GH,-31.05,-57.85,40.0,CONSTITUCION,POINT (-6439832.542390876 -3617208.3537547197)
UY000001174,1996-01-01T00:00:00,58.0,23.0,,,,,3.54,,,,,63.84,,,GH,-31.05,-57.85,40.0,CONSTITUCION,POINT (-6439832.542390876 -3617208.3537547197)
UY000001182,1995-01-01T00:00:00,53.0,12.0,,,,,7.2,,,,,49.09,,,GH,-31.1,-57.03,105.0,COLONIA LAVALLEJA,POINT (-6348550.559940392 -3623674.952181093)
UY000001182,1996-01-01T00:00:00,55.0,17.0,,,,,4.17,,,,,45.08,,,GH,-31.1,-57.03,105.0,COLONIA LAVALLEJA,POINT (-6348550.559940392 -3623674.952181093)
UY000001206,1995-01-01T00:00:00,50.0,11.0,,,,,2.99,,,,,34.06,,,GH,-31.18,-57.23,85.0,PUNTAS DE VALENTIN,POINT (-6370814.458099046 -3634028.6654615714)
UY000001206,1996-01-01T00:00:00,44.0,15.0,,,,,2.4,,,,,33.21,,,GH,-31.18,-57.23,85.0,PUNTAS DE VALENTIN,POINT (-6370814.458099046 -3634028.6654615714)
UY000001220,1995-01-01T00:00:00,63.0,16.0,,,,,3.54,,,,,48.86,,,GH,-31.2,-55.77,149.0,TRANQUERAS,POINT (-6208288.001540868 -3636618.473332564)
UY000001220,1996-01-01T00:00:00,64.0,18.0,,,,,3.94,,,,,50.94,,,GH,-31.2,-55.77,149.0,TRANQUERAS,POINT (-6208288.001540868 -3636618.473332564)
UY000001224,1995-01-01T00:00:00,54.0,14.0,,,,,1.89,,,,,36.34,,,GH,-31.21,-55.36,173.0,PASO ATAQUES,POINT (-6162647.010315624 -3637913.584579292)
UY000001224,1996-01-01T00:00:00,60.0,17.0,,,,,3.35,,,,,50.87,,,GH,-31.21,-55.36,173.0,PASO ATAQUES,POINT (-6162647.010315624 -3637913.584579292)
UY000001227,1995-01-01T00:00:00,44.0,14.0,,,,,4.25,,,,,38.03,,,GH,-31.25,-57.68,53.0,ITAPEBI,POINT (-6420908.2289560195 -3643095.413249907)
UY000001227,1996-01-01T00:00:00,50.0,21.0,,,,,2.68,,,,,45.57,,,GH,-31.25,-57.68,53.0,ITAPEBI,POINT (-6420908.2289560195 -3643095.413249907)
UY000001232,1995-01-01T00:00:00,59.0,14.0,,,,,3.43,,,,,45.98,,,GH,-31.3,-57.37,90.0,VALENTIN,POINT (-6386399.186810104 -3649575.8175545167)
UY000001232,1996-01-01T00:00:00,53.0,15.0,,,,,2.72,,,,,39.63,,,GH,-31.3,-57.37,90.0,VALENTIN,POINT (-6386399.186810104 -3649575.8175545167)
UY000001237,1995-01-01T00:00:00,45.0,8.0,,,,,3.54,,,,,34.02,,,GH,-31.27,-56.63,20.0,CERRO CHATO,POINT (-6304022.763623082 -3645687.15876168)
UY000001237,1996-01-01T00:00:00,45.0,10.0,,,,,3.7,,,,,30.37,,,GH,-31.27,-56.63,20.0,CERRO CHATO,POINT (-6304022.763623082 -3645687.15876168)
UY000001268,1995-01-01T00:00:00,59.0,12.0,,,,,4.29,,,,,52.44,,,GH,-31.4,-56.37,230.0,QUINTANA,POINT (-6275079.696016831 -3662547.053917616)
UY000001268,1996-01-01T00:00:00,63.0,19.0,,,,,3.7,,,,,49.65,,,GH,-31.4,-56.37,230.0,QUINTANA,POINT (-6275079.696016831 -3662547.053917616)
UY000001279,1996-01-01T00:00:00,42.0,15.0,,,,,4.02,,,,,39.61,,,GH,-31.43,-55.23,164.0,TRES PUENTES,POINT (-6148175.476512499 -3666441.1441575643)
UY000001291,1995-01-01T00:00:00,58.0,14.0,,,,,3.43,,,,,43.35,,,GH,-31.43,-57.43,110.0,CUCHILLA DE SALTO,POINT (-6393078.356257701 -3666441.1441575643)
UY000001291,1996-01-01T00:00:00,47.0,19.0,,,,,2.48,,,,,43.39,,,GH,-31.43,-57.43,110.0,CUCHILLA DE SALTO,POINT (-6393078.356257701 -3666441.1441575643)
UY000001294,1995-01-01T00:00:00,54.0,16.0,,,,,2.76,,,,,40.83,,,GH,-31.47,-56.83,110.0,PASO POTRERO,POINT (-6326286.661781738 -3671635.2223335253)
UY000001294,1996-01-01T00:00:00,56.0,19.0,,,,,3.46,,,,,49.21,,,GH,-31.47,-56.83,110.0,PASO POTRERO,POINT (-6326286.661781738 -3671635.2223335253)
UY000001300,1995-01-01T00:00:00,55.0,16.0,,,,,4.65,,,,,45.35,,,GH,-31.45,-56.26,294.0,CERRO TRAVIESO,POINT (-6262834.552029571 -3669037.9033196876)
UY000001300,1996-01-01T00:00:00,62.0,16.0,,,,,4.06,,,,,48.03,,,GH,-31.45,-56.26,294.0,CERRO TRAVIESO,POINT (-6262834.552029571 -3669037.9033196876)
UY000001301,1995-01-01T00:00:00,50.0,10.0,,,,,4.76,,,,,40.94,,,GH,-31.4,-56.07,265.0,PASO DEL MEDIO,POINT (-6241683.848778849 -3662547.053917616)
UY000001301,1996-01-01T00:00:00,61.0,12.0,,,,,5.2,,,,,44.29,,,GH,-31.4,-56.07,265.0,PASO DEL MEDIO,POINT (-6241683.848778849 -3662547.053917616)
UY000001308,1996-01-01T00:00:00,28.0,5.0,,,,,1.77,,,,,18.23,,,GH,-31.4,-55.44,183.0,LA CALERA,POINT (-6171552.569579086 -3662547.053917616)
UY000001312,1995-01-01T00:00:00,57.0,17.0,,,,,2.48,,,,,42.87,,,GH,-31.48,-54.96,178.0,LA PUENTE,POINT (-6118119.213998316 -3672934.091959095)
UY000001312,1996-01-01T00:00:00,52.0,10.0,,,,,3.23,,,,,42.44,,,GH,-31.48,-54.96,178.0,LA PUENTE,POINT (-6118119.213998316 -3672934.091959095)
UY000001321,1996-01-01T00:00:00,43.0,17.0,,,,,3.17,,,,,40.96,,,GH,-31.52,-57.53,95.0,LAURELES,POINT (-6404210.305337028 -3678130.9728804114)
UY000001363,1995-01-01T00:00:00,56.0,13.0,,,,,2.95,,,,,42.8,,,GH,-31.67,-56.63,190.0,ARERUNGUA,POINT (-6304022.763623082 -3697639.327251808)
UY000001363,1996-01-01T00:00:00,61.0,17.0,,,,,3.39,,,,,46.22,,,GH,-31.67,-56.63,190.0,ARERUNGUA,POINT (-6304022.763623082 -3697639.327251808)
UY000001370,1995-01-01T00:00:00,39.0,8.0,,,,,3.07,,,,,27.72,,,GH,-31.59,-56.07,174.0,PO. DE LAS CARRETAS,POINT (-6241683.848778849 -3687230.9245675923)
UY000001370,1996-01-01T00:00:00,48.0,14.0,,,,,4.25,,,,,39.76,,,GH,-31.59,-56.07,174.0,PO. DE LAS CARRETAS,POINT (-6241683.848778849 -3687230.9245675923)
UY000001374,1995-01-01T00:00:00,63.0,16.0,,,,,4.57,,,,,52.17,,,GH,-31.57,-55.47,137.0,MINAS DE CORRALES,POINT (-6174892.154302885 -3684630.234714763)
UY000001374,1996-01-01T00:00:00,55.0,13.0,,,,,4.25,,,,,40.31,,,GH,-31.57,-55.47,137.0,MINAS DE CORRALES,POINT (-6174892.154302885 -3684630.234714763)
UY000001379,1996-01-01T00:00:00,57.0,7.0,,,,,4.53,,,,,39.92,,,GH,-31.47,-56.07,150.0,MOIRONES,POINT (-6241683.848778849 -3671635.2223335253)
UY000001403,1995-01-01T00:00:00,43.0,12.0,,,,,3.46,,,,,34.76,,,GH,-31.66,-56.16,193.0,LUJAN,POINT (-6251702.602950243 -3696337.7823926606)
UY000001403,1996-01-01T00:00:00,59.0,11.0,,,,,4.02,,,,,42.17,,,GH,-31.66,-56.16,193.0,LUJAN,POINT (-6251702.602950243 -3696337.7823926606)
UY000001405,1995-01-01T00:00:00,61.0,19.0,,,,,4.02,,,,,50.12,,,GH,-31.7,-55.983,134.0,TACUAREMBO                             86370,POINT (-6231999.053079834 -3701544.811130959)
UY000001405,1996-01-01T00:00:00,57.0,17.0,,,,,3.7,,,,,44.06,,,GH,-31.7,-55.983,134.0,TACUAREMBO                             86370,POINT (-6231999.053079834 -3701544.811130959)
UY000001405,2004-01-01T00:00:00,,,17.0,,,26.0,,,,,,,,,GH,-31.7,-55.983,134.0,TACUAREMBO                             86370,POINT (-6231999.053079834 -3701544.811130959)
UY000001440,1995-01-01T00:00:00,34.0,11.0,,,,,2.95,,,,,31.38,,,GH,-31.82,-56.18,155.0,VALLE EDEN,POINT (-6253928.992766109 -3717179.5200105603)
UY000001440,1996-01-01T00:00:00,44.0,19.0,,,,,5.51,,,,,40.31,,,GH,-31.82,-56.18,155.0,VALLE EDEN,POINT (-6253928.992766109 -3717179.5200105603)
UY000001444,1995-01-01T00:00:00,45.0,13.0,,,,,5.79,,,,,41.18,,,GH,-31.76,-55.69,124.0,CUCHILLA DEL OMBU,POINT (-6199382.4422774045 -3709359.6070872205)
UY000001444,1996-01-01T00:00:00,45.0,7.0,,,,,6.1,,,,,35.71,,,GH,-31.76,-55.69,124.0,CUCHILLA DEL OMBU,POINT (-6199382.4422774045 -3709359.6070872205)
UY000001454,1995-01-01T00:00:00,63.0,17.0,,,,,3.54,,,,,46.42,,,GH,-31.78,-54.69,243.0,VICHADERO,POINT (-6088062.951484132 -3711965.675422736)
UY000001454,1996-01-01T00:00:00,58.0,14.0,,,,,3.74,,,,,42.68,,,GH,-31.78,-54.69,243.0,VICHADERO,POINT (-6088062.951484132 -3711965.675422736)
UY000001484,1995-01-01T00:00:00,62.0,16.0,,,,,3.74,,,,,45.2,,,GH,-31.88,-55.47,94.0,ANSINA,POINT (-6174892.154302885 -3725004.5651804046)
UY000001484,1996-01-01T00:00:00,56.0,8.0,,,,,4.72,,,,,38.78,,,GH,-31.88,-55.47,94.0,ANSINA,POINT (-6174892.154302885 -3725004.5651804046)
UY000001496,1995-01-01T00:00:00,65.0,17.0,,,,,5.87,,,,,54.84,,,GH,-31.88,-54.16,240.0,ACEGUA / NOBLIA,POINT (-6029063.621363696 -3725004.5651804046)
UY000001496,1996-01-01T00:00:00,52.0,12.0,,,,,4.88,,,,,38.9,,,GH,-31.88,-54.16,240.0,ACEGUA / NOBLIA,POINT (-6029063.621363696 -3725004.5651804046)
UY000001523,1995-01-01T00:00:00,39.0,11.0,,,,,3.74,,,,,38.39,,,GH,-31.97,-55.67,86.0,NOVILLOS,POINT (-6197156.05246154 -3736751.7894218587)
UY000001523,1996-01-01T00:00:00,44.0,10.0,,,,,4.33,,,,,35.24,,,GH,-31.97,-55.67,86.0,NOVILLOS,POINT (-6197156.05246154 -3736751.7894218587)
UY000001528,1995-01-01T00:00:00,59.0,8.0,,,,,2.95,,,,,34.76,,,GH,-31.96,-55.04,174.0,PTAS. DE CINCO SAUCES,POINT (-6127024.773261777 -3735445.9687202876)
UY000001528,1996-01-01T00:00:00,32.0,6.0,,,,,4.69,,,,,24.33,,,GH,-31.96,-55.04,174.0,PTAS. DE CINCO SAUCES,POINT (-6127024.773261777 -3735445.9687202876)
UY000001539,1995-01-01T00:00:00,63.0,17.0,,,,,3.66,,,,,51.93,,,GH,-32.01,-53.95,78.0,SAN DIEGO,POINT (-6005686.5282971095 -3741976.509225204)
UY000001539,1996-01-01T00:00:00,48.0,10.0,,,,,4.61,,,,,37.24,,,GH,-32.01,-53.95,78.0,SAN DIEGO,POINT (-6005686.5282971095 -3741976.509225204)
UY000001558,1995-01-01T00:00:00,28.0,10.0,,,,,3.35,,,,,25.98,,,GH,-32.08,-56.31,215.0,PIEDRA SOLA,POINT (-6268400.526569235 -3751125.312318549)
UY000001558,1996-01-01T00:00:00,25.0,9.0,,,,,1.97,,,,,18.58,,,GH,-32.08,-56.31,215.0,PIEDRA SOLA,POINT (-6268400.526569235 -3751125.312318549)
UY000001565,1995-01-01T00:00:00,35.0,18.0,,,,,2.83,,,,,42.6,,,GH,-32.07,-55.66,138.0,LA HILERA,POINT (-6196042.857553607 -3749817.9077768135)
UY000001565,1996-01-01T00:00:00,39.0,8.0,,,,,3.35,,,,,31.3,,,GH,-32.07,-55.66,138.0,LA HILERA,POINT (-6196042.857553607 -3749817.9077768135)
UY000001569,1995-01-01T00:00:00,32.0,9.0,,,,,2.95,,,,,27.87,,,GH,-32.08,-55.2,153.0,CINCO SAUCES,POINT (-6144835.8917887015 -3751125.312318549)
UY000001569,1996-01-01T00:00:00,31.0,7.0,,,,,3.9,,,,,24.02,,,GH,-32.08,-55.2,153.0,CINCO SAUCES,POINT (-6144835.8917887015 -3751125.312318549)
UY000001572,1995-01-01T00:00:00,62.0,15.0,,,,,2.87,,,,,47.52,,,GH,-32.13,-54.9,142.0,CARAGUATA NORTE,POINT (-6111440.044550719 -3757664.50268176)
UY000001572,1996-01-01T00:00:00,58.0,10.0,,,,,3.62,,,,,40.28,,,GH,-32.13,-54.9,142.0,CARAGUATA NORTE,POINT (-6111440.044550719 -3757664.50268176)
UY000001580,1995-01-01T00:00:00,66.0,15.0,,,,,3.15,,,,,50.12,,,GH,-32.11,-54.05,164.0,MANGRULLO,POINT (-6016818.477376436 -3755048.392718696)
UY000001580,1996-01-01T00:00:00,55.0,12.0,,,,,5.39,,,,,42.2,,,GH,-32.11,-54.05,164.0,MANGRULLO,POINT (-6016818.477376436 -3755048.392718696)
UY000001600,1995-01-01T00:00:00,29.0,9.0,,,,,3.07,,,,,25.94,,,GH,-32.21,-56.46,167.0,ARBOLITO (PAYSANDU),POINT (-6285098.450188226 -3768134.7392217587)
UY000001600,1996-01-01T00:00:00,27.0,10.0,,,,,2.83,,,,,23.9,,,GH,-32.21,-56.46,167.0,ARBOLITO (PAYSANDU),POINT (-6285098.450188226 -3768134.7392217587)
UY000001603,1995-01-01T00:00:00,59.0,12.0,,,,,2.95,,,,,42.99,,,GH,-32.14,-56.12,104.0,CURTINA,POINT (-6247249.823318513 -3758972.7747875033)
UY000001603,1996-01-01T00:00:00,50.0,12.0,,,,,3.43,,,,,39.96,,,GH,-32.14,-56.12,104.0,CURTINA,POINT (-6247249.823318513 -3758972.7747875033)
UY000001605,1995-01-01T00:00:00,22.0,7.0,,,,,2.17,,,,,18.58,,,GH,-32.17,-55.95,141.0,PASO DE LOS CUADRADOS,POINT (-6228325.509883657 -3762898.46046375)
UY000001605,1996-01-01T00:00:00,36.0,8.0,,,,,3.46,,,,,26.97,,,GH,-32.17,-55.95,141.0,PASO DE LOS CUADRADOS,POINT (-6228325.509883657 -3762898.46046375)
UY000001613,1996-01-01T00:00:00,62.0,13.0,,,,,4.09,,,,,45.43,,,GH,-32.16,-55.02,95.0,PASO DE LAS TOSCAS,POINT (-6124798.383445912 -3761589.753606611)
UY000001617,1996-01-01T00:00:00,49.0,7.0,,,,,3.35,,,,,33.11,,,GH,-32.11,-54.67,113.0,PASO MAZANGANO,POINT (-6085836.561668267 -3755048.392718696)
UY000001621,1996-01-01T00:00:00,52.0,13.0,,,,,4.49,,,,,39.33,,,GH,-32.16,-54.16,157.0,BUENA VISTA,POINT (-6029063.621363696 -3761589.753606611)
UY000001626,1995-01-01T00:00:00,58.0,15.0,,,,,3.5,,,,,50.08,,,GH,-32.15,-53.74,62.0,CENTURION,POINT (-5982309.4352305215 -3760281.1917384965)
UY000001626,1996-01-01T00:00:00,53.0,11.0,,,,,5.31,,,,,40.31,,,GH,-32.15,-53.74,62.0,CENTURION,POINT (-5982309.4352305215 -3760281.1917384965)
