Continent,Region/Country,Product,Variable,Year,Unit,Quantity,Quantity (gallons),Code,Country
Europe,Finland,Wine,Consumption,2008.0,1000 hl,572.0,15110638.0,FI,Finland
Europe,Finland,Wine,Exports,2008.0,1000 hl,19.0,501927.0,FI,Finland
Europe,Finland,Wine,Imports,2008.0,1000 hl,570.0,15057804.0,FI,Finland
Europe,Finland,Wine,Production,2008.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2009.0,1000 hl,597.0,15771068.0,FI,Finland
Europe,Finland,Wine,Exports,2009.0,1000 hl,27.0,713264.0,FI,Finland
Europe,Finland,Wine,Imports,2009.0,1000 hl,573.0,15137056.0,FI,Finland
Europe,Finland,Wine,Production,2009.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2010.0,1000 hl,578.0,15269142.0,FI,Finland
Europe,Finland,Wine,Exports,2010.0,1000 hl,28.0,739682.0,FI,Finland
Europe,Finland,Wine,Imports,2010.0,1000 hl,579.0,15295559.0,FI,Finland
Europe,Finland,Wine,Production,2010.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2011.0,1000 hl,591.0,15612565.0,FI,Finland
Europe,Finland,Wine,Exports,2011.0,1000 hl,12.0,317006.0,FI,Finland
Europe,Finland,Wine,Imports,2011.0,1000 hl,594.0,15691817.0,FI,Finland
Europe,Finland,Wine,Production,2011.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2012.0,1000 hl,588.0,15533314.0,FI,Finland
Europe,Finland,Wine,Exports,2012.0,1000 hl,8.0,211338.0,FI,Finland
Europe,Finland,Wine,Imports,2012.0,1000 hl,603.0,15929572.0,FI,Finland
Europe,Finland,Wine,Production,2012.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2013.0,1000 hl,593.0,15665400.0,FI,Finland
Europe,Finland,Wine,Exports,2013.0,1000 hl,11.0,290589.0,FI,Finland
Europe,Finland,Wine,Imports,2013.0,1000 hl,638.0,16854174.0,FI,Finland
Europe,Finland,Wine,Production,2013.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2014.0,1000 hl,586.0,15480479.0,FI,Finland
Europe,Finland,Wine,Exports,2014.0,1000 hl,76.0,2007707.0,FI,Finland
Europe,Finland,Wine,Imports,2014.0,1000 hl,770.0,20341244.0,FI,Finland
Europe,Finland,Wine,Production,2014.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2015.0,1000 hl,576.0,15216307.0,FI,Finland
Europe,Finland,Wine,Exports,2015.0,1000 hl,95.0,2509634.0,FI,Finland
Europe,Finland,Wine,Imports,2015.0,1000 hl,761.0,20103489.0,FI,Finland
Europe,Finland,Wine,Production,2015.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2016.0,1000 hl,565.0,14925718.0,FI,Finland
Europe,Finland,Wine,Exports,2016.0,1000 hl,94.0,2483217.0,FI,Finland
Europe,Finland,Wine,Imports,2016.0,1000 hl,763.0,20156324.0,FI,Finland
Europe,Finland,Wine,Production,2016.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2017.0,1000 hl,560.0,14793632.0,FI,Finland
Europe,Finland,Wine,Exports,2017.0,1000 hl,90.0,2377548.0,FI,Finland
Europe,Finland,Wine,Imports,2017.0,1000 hl,743.0,19627980.0,FI,Finland
Europe,Finland,Wine,Production,2017.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2018.0,1000 hl,569.0,15031387.0,FI,Finland
Europe,Finland,Wine,Exports,2018.0,1000 hl,95.0,2509634.0,FI,Finland
Europe,Finland,Wine,Imports,2018.0,1000 hl,784.0,20711085.0,FI,Finland
Europe,Finland,Wine,Production,2018.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2019.0,1000 hl,565.0,14925718.0,FI,Finland
Europe,Finland,Wine,Exports,2019.0,1000 hl,103.0,2720972.0,FI,Finland
Europe,Finland,Wine,Imports,2019.0,1000 hl,747.0,19733648.0,FI,Finland
Europe,Finland,Wine,Production,2019.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2020.0,1000 hl,232.0,6128790.0,FI,Finland
Europe,Finland,Wine,Exports,2020.0,1000 hl,95.0,2509634.0,FI,Finland
Europe,Finland,Wine,Imports,2020.0,1000 hl,801.0,21160177.0,FI,Finland
Europe,Finland,Wine,Production,2020.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2021.0,1000 hl,232.0,6128790.0,FI,Finland
Europe,Finland,Wine,Exports,2021.0,1000 hl,76.0,2007707.0,FI,Finland
Europe,Finland,Wine,Imports,2021.0,1000 hl,713.0,18835464.0,FI,Finland
Europe,Finland,Wine,Production,2021.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Consumption,2022.0,1000 hl,232.0,6128790.0,FI,Finland
Europe,Finland,Wine,Exports,2022.0,1000 hl,80.0,2113376.0,FI,Finland
Europe,Finland,Wine,Imports,2022.0,1000 hl,705.0,18624126.0,FI,Finland
Europe,Finland,Wine,Production,2022.0,1000 hl,0.0,0.0,FI,Finland
Europe,Finland,Wine,Exports,2023.0,1000 hl,92.0,2430382.0,FI,Finland
Europe,Finland,Wine,Imports,2023.0,1000 hl,707.0,18676960.0,FI,Finland
Oceania,Fiji,Wine,Consumption,1995.0,1000 hl,5.0,132086.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,1995.0,1000 hl,5.0,132086.0,FJ,Fiji
Oceania,Fiji,Wine,Production,1995.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,1996.0,1000 hl,8.0,211338.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,1996.0,1000 hl,8.0,211338.0,FJ,Fiji
Oceania,Fiji,Wine,Production,1996.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,1997.0,1000 hl,8.0,211338.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,1997.0,1000 hl,8.0,211338.0,FJ,Fiji
Oceania,Fiji,Wine,Production,1997.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,1998.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,1998.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Production,1998.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,1999.0,1000 hl,10.0,264172.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,1999.0,1000 hl,10.0,264172.0,FJ,Fiji
Oceania,Fiji,Wine,Production,1999.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2000.0,1000 hl,3.0,79252.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2000.0,1000 hl,3.0,79252.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2000.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2001.0,1000 hl,6.0,158503.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2001.0,1000 hl,6.0,158503.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2001.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2002.0,1000 hl,8.0,211338.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2002.0,1000 hl,8.0,211338.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2002.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2003.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2003.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2003.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2004.0,1000 hl,11.0,290589.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2004.0,1000 hl,11.0,290589.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2004.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2005.0,1000 hl,11.0,290589.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2005.0,1000 hl,12.0,317006.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2005.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2006.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2006.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2006.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2007.0,1000 hl,12.0,317006.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2007.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2007.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2008.0,1000 hl,33.0,871768.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2008.0,1000 hl,33.0,871768.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2008.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2009.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2009.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2009.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2010.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2010.0,1000 hl,10.0,264172.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2010.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2011.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2011.0,1000 hl,9.0,237755.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2011.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2012.0,1000 hl,10.0,264172.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2012.0,1000 hl,11.0,290589.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2012.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2013.0,1000 hl,10.0,264172.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2013.0,1000 hl,10.0,264172.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2013.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2014.0,1000 hl,11.0,290589.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2014.0,1000 hl,12.0,317006.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2014.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2015.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2015.0,1000 hl,15.0,396258.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2015.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2016.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2016.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2016.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2017.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2017.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2017.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2018.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2018.0,1000 hl,15.0,396258.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2018.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2019.0,1000 hl,14.0,369841.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2019.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2019.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2020.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2020.0,1000 hl,7.0,184920.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2020.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2021.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2021.0,1000 hl,11.0,290589.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2021.0,1000 hl,0.0,0.0,FJ,Fiji
Oceania,Fiji,Wine,Consumption,2022.0,1000 hl,13.0,343424.0,FJ,Fiji
Oceania,Fiji,Wine,Imports,2022.0,1000 hl,12.0,317006.0,FJ,Fiji
Oceania,Fiji,Wine,Production,2022.0,1000 hl,0.0,0.0,FJ,Fiji
,,,,,,,,FK,Falkland Islands (Islas Malvinas) [United Kingdom]
,,,,,,,,FM,Federated States of Micronesia
Oceania,French Polynesia,Wine,Consumption,1995.0,1000 hl,36.0,951019.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,1995.0,1000 hl,33.0,871768.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,1995.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,1996.0,1000 hl,24.0,634013.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,1996.0,1000 hl,38.0,1003854.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,1996.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,1997.0,1000 hl,25.0,660430.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,1997.0,1000 hl,28.0,739682.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,1997.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,1998.0,1000 hl,21.0,554761.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,1998.0,1000 hl,37.0,977436.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,1998.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,1999.0,1000 hl,22.0,581178.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,1999.0,1000 hl,35.0,924602.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,1999.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2000.0,1000 hl,35.0,924602.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2000.0,1000 hl,40.0,1056688.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2000.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2001.0,1000 hl,37.0,977436.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2001.0,1000 hl,45.0,1188774.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2001.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2002.0,1000 hl,43.0,1135940.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2002.0,1000 hl,53.0,1400112.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2002.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2003.0,1000 hl,44.0,1162357.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2003.0,1000 hl,49.0,1294443.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2003.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2004.0,1000 hl,43.0,1135940.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2004.0,1000 hl,48.0,1268026.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2004.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2005.0,1000 hl,49.0,1294443.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2005.0,1000 hl,55.0,1452946.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2005.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2006.0,1000 hl,38.0,1003854.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2006.0,1000 hl,42.0,1109522.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2006.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2007.0,1000 hl,43.0,1135940.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2007.0,1000 hl,44.0,1162357.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2007.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2008.0,1000 hl,45.0,1188774.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2008.0,1000 hl,45.0,1188774.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2008.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2009.0,1000 hl,43.0,1135940.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2009.0,1000 hl,41.0,1083105.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2009.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2010.0,1000 hl,40.0,1056688.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2010.0,1000 hl,39.0,1030271.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2010.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2011.0,1000 hl,38.0,1003854.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2011.0,1000 hl,37.0,977436.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2011.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2012.0,1000 hl,36.0,951019.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2012.0,1000 hl,36.0,951019.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2012.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2013.0,1000 hl,33.0,871768.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2013.0,1000 hl,29.0,766099.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2013.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2014.0,1000 hl,28.0,739682.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2014.0,1000 hl,27.0,713264.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2014.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2015.0,1000 hl,27.0,713264.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2015.0,1000 hl,27.0,713264.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2015.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2016.0,1000 hl,27.0,713264.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2016.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2016.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2017.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2017.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2017.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2018.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2018.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2018.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2019.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2019.0,1000 hl,25.0,660430.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2019.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2020.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2020.0,1000 hl,21.0,554761.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2020.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2021.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2021.0,1000 hl,21.0,554761.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2021.0,1000 hl,0.0,0.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Consumption,2022.0,1000 hl,26.0,686847.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Imports,2022.0,1000 hl,24.0,634013.0,FP,French Polynesia
Oceania,French Polynesia,Wine,Production,2022.0,1000 hl,0.0,0.0,FP,French Polynesia
Europe,France,Wine,Consumption,1995.0,1000 hl,36515.0,964624058.0,FR,France
Europe,France,Wine,Exports,1995.0,1000 hl,11478.0,303216622.0,FR,France
Europe,France,Wine,Imports,1995.0,1000 hl,6127.0,161858184.0,FR,France
Europe,France,Wine,Production,1995.0,1000 hl,54354.0,1435880489.0,FR,France
Europe,France,Wine,Consumption,1996.0,1000 hl,34795.0,919186474.0,FR,France
Europe,France,Wine,Exports,1996.0,1000 hl,12990.0,343159428.0,FR,France
Europe,France,Wine,Imports,1996.0,1000 hl,5306.0,140169663.0,FR,France
Europe,France,Wine,Production,1996.0,1000 hl,57047.0,1507022008.0,FR,France
Europe,France,Wine,Consumption,1997.0,1000 hl,35500.0,937810600.0,FR,France
Europe,France,Wine,Exports,1997.0,1000 hl,15737.0,415727476.0,FR,France
Europe,France,Wine,Imports,1997.0,1000 hl,5826.0,153906607.0,FR,France
Europe,France,Wine,Production,1997.0,1000 hl,53561.0,1414931649.0,FR,France
Europe,France,Wine,Consumption,1998.0,1000 hl,36330.0,959736876.0,FR,France
Europe,France,Wine,Exports,1998.0,1000 hl,16485.0,435487542.0,FR,France
Europe,France,Wine,Imports,1998.0,1000 hl,5824.0,153853773.0,FR,France
Europe,France,Wine,Production,1998.0,1000 hl,52671.0,1391420341.0,FR,France
Europe,France,Wine,Consumption,1999.0,1000 hl,35400.0,935168880.0,FR,France
Europe,France,Wine,Exports,1999.0,1000 hl,16105.0,425449006.0,FR,France
Europe,France,Wine,Imports,1999.0,1000 hl,5748.0,151846066.0,FR,France
Europe,France,Wine,Production,1999.0,1000 hl,60535.0,1599165202.0,FR,France
Europe,France,Wine,Consumption,2000.0,1000 hl,34500.0,911393400.0,FR,France
Europe,France,Wine,Exports,2000.0,1000 hl,15039.0,397288271.0,FR,France
Europe,France,Wine,Imports,2000.0,1000 hl,5502.0,145347434.0,FR,France
Europe,France,Wine,Production,2000.0,1000 hl,57541.0,1520072105.0,FR,France
Europe,France,Wine,Consumption,2001.0,1000 hl,33919.0,896045007.0,FR,France
Europe,France,Wine,Exports,2001.0,1000 hl,15126.0,399586567.0,FR,France
Europe,France,Wine,Imports,2001.0,1000 hl,5136.0,135678739.0,FR,France
Europe,France,Wine,Production,2001.0,1000 hl,53389.0,1410387891.0,FR,France
Europe,France,Wine,Consumption,2002.0,1000 hl,34820.0,919846904.0,FR,France
Europe,France,Wine,Exports,2002.0,1000 hl,15541.0,410549705.0,FR,France
Europe,France,Wine,Imports,2002.0,1000 hl,4588.0,121202114.0,FR,France
Europe,France,Wine,Production,2002.0,1000 hl,50353.0,1330185272.0,FR,France
Europe,France,Wine,Consumption,2003.0,1000 hl,34081.0,900324593.0,FR,France
Europe,France,Wine,Exports,2003.0,1000 hl,15148.0,400167746.0,FR,France
Europe,France,Wine,Imports,2003.0,1000 hl,4799.0,126776143.0,FR,France
Europe,France,Wine,Production,2003.0,1000 hl,46360.0,1224701392.0,FR,France
Europe,France,Wine,Consumption,2004.0,1000 hl,33218.0,877526550.0,FR,France
Europe,France,Wine,Exports,2004.0,1000 hl,14210.0,375388412.0,FR,France
Europe,France,Wine,Imports,2004.0,1000 hl,5514.0,145664441.0,FR,France
Europe,France,Wine,Production,2004.0,1000 hl,57386.0,1515977439.0,FR,France
Europe,France,Wine,Consumption,2005.0,1000 hl,33530.0,885768716.0,FR,France
Europe,France,Wine,Exports,2005.0,1000 hl,13834.0,365455545.0,FR,France
Europe,France,Wine,Imports,2005.0,1000 hl,5495.0,145162514.0,FR,France
Europe,France,Wine,Production,2005.0,1000 hl,52105.0,1376468206.0,FR,France
Europe,France,Wine,Consumption,2006.0,1000 hl,33003.0,871846852.0,FR,France
Europe,France,Wine,Exports,2006.0,1000 hl,14861.0,392586009.0,FR,France
Europe,France,Wine,Imports,2006.0,1000 hl,5321.0,140565921.0,FR,France
Europe,France,Wine,Production,2006.0,1000 hl,52127.0,1377049384.0,FR,France
Europe,France,Wine,Consumption,2007.0,1000 hl,32168.0,849788490.0,FR,France
Europe,France,Wine,Exports,2007.0,1000 hl,14506.0,383207903.0,FR,France
Europe,France,Wine,Imports,2007.0,1000 hl,5755.0,152030986.0,FR,France
Europe,France,Wine,Production,2007.0,1000 hl,45672.0,1206526358.0,FR,France
Europe,France,Wine,Consumption,2008.0,1000 hl,30800.0,813649760.0,FR,France
Europe,France,Wine,Exports,2008.0,1000 hl,12798.0,338087326.0,FR,France
Europe,France,Wine,Imports,2008.0,1000 hl,5732.0,151423390.0,FR,France
Europe,France,Wine,Production,2008.0,1000 hl,42654.0,1126799249.0,FR,France
Europe,France,Wine,Consumption,2009.0,1000 hl,30214.0,798169281.0,FR,France
Europe,France,Wine,Exports,2009.0,1000 hl,12969.0,342604667.0,FR,France
Europe,France,Wine,Imports,2009.0,1000 hl,5829.0,153985859.0,FR,France
Europe,France,Wine,Production,2009.0,1000 hl,46269.0,1222297427.0,FR,France
Europe,France,Wine,Consumption,2010.0,1000 hl,29272.0,773284278.0,FR,France
Europe,France,Wine,Exports,2010.0,1000 hl,13888.0,366882074.0,FR,France
Europe,France,Wine,Imports,2010.0,1000 hl,6465.0,170787198.0,FR,France
Europe,France,Wine,Production,2010.0,1000 hl,44381.0,1172421753.0,FR,France
Europe,France,Wine,Consumption,2011.0,1000 hl,28307.0,747791680.0,FR,France
Europe,France,Wine,Exports,2011.0,1000 hl,14722.0,388914018.0,FR,France
Europe,France,Wine,Imports,2011.0,1000 hl,6543.0,172847740.0,FR,France
Europe,France,Wine,Production,2011.0,1000 hl,50757.0,1340857820.0,FR,France
Europe,France,Wine,Consumption,2012.0,1000 hl,28022.0,740262778.0,FR,France
Europe,France,Wine,Exports,2012.0,1000 hl,15006.0,396416503.0,FR,France
Europe,France,Wine,Imports,2012.0,1000 hl,5433.0,143524648.0,FR,France
Europe,France,Wine,Production,2012.0,1000 hl,41548.0,1097581826.0,FR,France
Europe,France,Wine,Consumption,2013.0,1000 hl,27770.0,733605644.0,FR,France
Europe,France,Wine,Exports,2013.0,1000 hl,14532.0,383894750.0,FR,France
